response,stim,rt,trial,feedback,subj_code,q_init
1,neutral,2.245,89,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.709,90,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.109,91,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.744,92,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.52,93,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.554,94,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.514,95,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.569,96,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.241,97,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.525,98,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.95,99,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.673,100,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.933,101,1,al_ba_1948_06_19_00_f,0.5
0,neutral,1.537,102,1,al_ba_1948_06_19_00_f,0.5
0,neutral,1.014,103,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.843,104,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.579,105,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.535,106,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.629,107,1,al_ba_1948_06_19_00_f,0.5
1,neutral,2.466,108,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.81,109,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.891,110,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.411,111,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.543,112,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.85,113,0,al_ba_1948_06_19_00_f,0.5
0,neutral,1.105,114,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.474,115,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.763,116,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.815,117,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.411,118,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.647,119,1,al_ba_1948_06_19_00_f,0.5
0,neutral,1.033,120,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.597,121,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.865,122,0,al_ba_1948_06_19_00_f,0.5
0,neutral,1.05,123,0,al_ba_1948_06_19_00_f,0.5
0,neutral,1.26,124,0,al_ba_1948_06_19_00_f,0.5
0,neutral,1.89,125,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.312,126,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.901,127,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.464,128,1,al_ba_1948_06_19_00_f,0.5
1,neutral,2.222,129,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.88,130,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.721,131,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.129,132,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.773324559291833,133,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.259,134,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.712,135,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.439,136,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.796,137,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.773789408437451,138,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.773882378396168,139,1,al_ba_1948_06_19_00_f,0.5
0,neutral,0.919532789300385,140,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.929,141,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.15,142,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.143,143,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.579,144,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.848,145,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.664,146,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.842,147,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.678,148,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.014,149,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.771,150,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.743,151,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.808,152,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.66,153,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.533,154,0,al_ba_1948_06_19_00_f,0.5
1,neutral,0.909,155,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.412,156,1,al_ba_1948_06_19_00_f,0.5
1,neutral,1.817,157,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.634,158,0,al_ba_1948_06_19_00_f,0.5
0,neutral,0.921299216572105,159,0,al_ba_1948_06_19_00_f,0.5
1,neutral,1.457,160,1,al_ba_1948_06_19_00_f,0.5
1,neutral,0.808255076040665,1,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.577,2,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.832,3,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.514,4,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.229,5,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.249,6,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.196,7,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.424,8,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.134,9,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.463,10,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.79040753652919,11,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.664,12,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.538,13,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.638,14,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.769,15,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.953,16,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.376,17,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.022,18,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.644,19,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.761,20,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.865,21,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.699,22,1,lo_va_1955_11_25_06_f,0.5
1,neutral,1.852,23,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.685,24,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.744,25,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.177,26,1,lo_va_1955_11_25_06_f,0.5
1,neutral,1.224,27,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.555,28,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.636,29,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.792173963692916,30,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.848,31,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.956,32,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.764,33,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.42,34,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.506,35,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.325,36,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.508,37,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.655,38,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.798,39,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.698,40,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.455,41,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.588,42,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.914,43,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.755,44,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.275,45,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.509,46,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.764,47,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.628,48,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.633,49,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.863,50,1,lo_va_1955_11_25_06_f,0.5
1,neutral,1.068,51,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.911351442436816,52,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.714,53,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.411,54,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.94,55,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.489,56,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.816,57,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.99,58,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.842,59,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.385,60,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.03,61,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.693,62,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.271,63,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.481,64,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.965,65,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.836,66,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.786,67,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.488,68,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.962,69,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.844,70,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.74,71,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.042,72,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.051,73,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.616,74,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.852,75,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.828,76,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.789,77,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.635,78,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.728,79,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.882,80,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.099,81,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.765,82,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.828,83,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.969,84,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.584,85,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.197,86,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.051,87,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.381,88,1,lo_va_1955_11_25_06_f,0.5
1,neutral,1.563,89,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.546,90,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.756,91,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.812,92,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.705,93,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.587,94,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.346,95,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.659,96,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.647,97,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.444,98,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.328,99,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.688,100,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.908,101,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.262,102,1,lo_va_1955_11_25_06_f,0.5
1,neutral,1.512,103,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.4,104,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.086,105,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.383,106,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.888039485309053,107,1,lo_va_1955_11_25_06_f,0.5
1,neutral,1.667,108,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.215,109,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.795,110,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.994,111,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.561,112,0,lo_va_1955_11_25_06_f,0.5
0,neutral,2.385,113,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.316,114,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.795,115,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.932,116,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.765,117,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.718,118,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.646,119,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.827,120,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.497,121,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.971,122,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.771,123,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.033,124,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.999,125,1,lo_va_1955_11_25_06_f,0.5
0,neutral,1.034,126,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.438,127,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.77,128,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.339,129,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.418,130,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.894,131,1,lo_va_1955_11_25_06_f,0.5
1,neutral,1.009,132,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.687,133,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.928,134,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.995,135,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.913,136,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.163,137,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.474,138,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.942,139,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.846,140,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.321,141,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.528,142,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.674,143,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.765,144,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.597,145,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.026,146,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.711,147,1,lo_va_1955_11_25_06_f,0.5
1,neutral,0.905,148,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.204,149,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.128,150,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.152,151,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.032,152,0,lo_va_1955_11_25_06_f,0.5
1,neutral,2.108,153,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.13,154,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.274,155,0,lo_va_1955_11_25_06_f,0.5
0,neutral,0.527,156,0,lo_va_1955_11_25_06_f,0.5
1,neutral,1.193,157,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.148,158,0,lo_va_1955_11_25_06_f,0.5
0,neutral,1.223,159,1,lo_va_1955_11_25_06_f,0.5
0,neutral,0.955,160,0,lo_va_1955_11_25_06_f,0.5
1,neutral,0.808255076040665,1,0,ma_za_1959_12_04_04_f,0.5
1,neutral,1.182,2,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.637,3,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.578,4,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.336,5,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.818,6,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.64,7,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.453,8,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.964,9,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.469,10,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.441,11,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.726,12,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.626,13,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.646,14,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.667,15,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.519,16,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.597,17,0,ma_za_1959_12_04_04_f,0.5
1,neutral,1.019,18,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.623,19,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.401,20,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.851,21,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.512,22,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.716,23,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.546,24,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.769,25,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.969,26,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.803,27,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.541,28,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.867,29,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.496,30,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.708,31,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.666,32,1,ma_za_1959_12_04_04_f,0.5
1,neutral,1.069,33,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.555,34,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.985,35,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.798,36,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.743,37,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.742,38,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.496,39,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.929,40,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.545,41,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.661,42,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.907,43,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.635,44,1,ma_za_1959_12_04_04_f,0.5
0,neutral,1.11,45,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.45,46,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.75,47,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.711,48,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.572,49,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.769,50,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.668,51,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.753,52,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.62,53,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.572,54,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.469,55,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.535,56,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.78,57,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.752,58,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.41,59,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.626,60,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.64,61,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.345,62,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.477,63,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.514,64,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.463,65,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.579,66,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.326,67,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.5,68,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.513,69,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.534,70,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.503,71,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.57,72,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.357,73,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.404,74,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.736,75,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.48,76,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.341,77,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.343,78,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.414,79,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.65,80,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.521,81,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.378,82,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.394,83,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.473,84,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.824,85,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.533,86,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.899,87,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.512,88,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.94,89,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.885,90,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.567,91,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.477,92,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.931,93,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.683,94,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.421,95,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.758,96,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.607,97,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.63,98,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.664,99,1,ma_za_1959_12_04_04_f,0.5
1,neutral,1.269,100,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.748,101,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.466,102,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.419,103,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.672,104,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.378,105,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.561,106,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.644,107,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.366,108,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.321,109,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.485,110,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.637,111,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.665,112,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.898,113,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.53,114,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.613,115,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.795,116,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.525,117,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.734,118,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.826,119,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.79,120,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.531,121,1,ma_za_1959_12_04_04_f,0.5
0,neutral,0.658,122,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.471,123,0,ma_za_1959_12_04_04_f,0.5
0,neutral,0.434,124,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.493,125,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.548,126,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.321,127,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.437,128,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.491,129,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.607,130,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.503,131,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.362,132,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.656,133,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.554,134,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.531,135,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.583,136,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.639,137,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.427,138,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.474,139,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.784,140,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.43,141,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.359,142,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.691,143,0,ma_za_1959_12_04_04_f,0.5
1,neutral,1.002,144,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.555,145,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.345,146,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.511,147,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.702,148,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.629,149,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.379,150,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.46,151,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.812,152,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.548,153,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.392,154,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.441,155,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.52,156,1,ma_za_1959_12_04_04_f,0.5
1,neutral,0.475,157,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.54,158,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.455,159,0,ma_za_1959_12_04_04_f,0.5
1,neutral,0.409,160,1,ma_za_1959_12_04_04_f,0.5
